Mdt;Valore Livello;Valore Liv. Superiore;Valore Liv. Superiore_1;Str.;C;Liv.Sede;Tipo ogg.;Prof.cat.;Codice attività Addizionale;Documento PM;Check
  100;FD            ;C8                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_01_6
  100;FD            ;C8                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_02_6
  100;FD            ;C8                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_03_6
  100;FD            ;C8                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_04_6
  100;FD            ;C8                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_05_6
  100;FD            ;C8                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_06_6
  100;FD            ;C8                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_07_6
  100;FD            ;C8                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_C8_08_6
  100;FD            ;N0                   ;00                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_N0_00_6
  100;FD            ;N0                   ;0E                   ;Z-RES;E;5       ;FL_SAFSYST;FL00000E ;                           ;            ;FD_N0_0E_5
  100;FE            ;VC                   ;00                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;FE_VC_00_5
  100;FE            ;ZZ                   ;0E                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;FE_ZZ_0E_5
  100;FF            ;00                   ;                     ;Z-RES;E;4       ;FL_SAFSYST;FL00000E ;                           ;            ;FF_00_4
  100;FO            ;OC                   ;00                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;FO_OC_00_5
  100;FP            ;BA                   ;01                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_BA_01_6
  100;FP            ;BA                   ;02                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_BA_02_6
  100;FP            ;BA                   ;03                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_BA_03_6
  100;FP            ;BA                   ;04                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_BA_04_6
  100;FP            ;BA                   ;05                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_BA_05_6
  100;FP            ;N1                   ;00                   ;Z-RES;E;6       ;FL_BAT    ;FL00000E ;                           ;            ;FP_N1_00_6
  100;FS            ;B1                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_B1_01_6
  100;FS            ;C1                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_01_6
  100;FS            ;C1                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_02_6
  100;FS            ;C1                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_03_6
  100;FS            ;C1                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_04_6
  100;FS            ;C1                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_05_6
  100;FS            ;C1                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_06_6
  100;FS            ;C1                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_07_6
  100;FS            ;C1                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_08_6
  100;FS            ;C1                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_09_6
  100;FS            ;C1                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_10_6
  100;FS            ;C1                   ;11                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_11_6
  100;FS            ;C1                   ;12                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C1_12_6
  100;FS            ;C2                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_01_6
  100;FS            ;C2                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_02_6
  100;FS            ;C2                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_03_6
  100;FS            ;C2                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_04_6
  100;FS            ;C2                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_05_6
  100;FS            ;C2                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_06_6
  100;FS            ;C2                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_07_6
  100;FS            ;C2                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_08_6
  100;FS            ;C2                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_09_6
  100;FS            ;C2                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_10_6
  100;FS            ;C2                   ;11                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_11_6
  100;FS            ;C2                   ;12                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C2_12_6
  100;FS            ;C3                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_01_6
  100;FS            ;C3                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_02_6
  100;FS            ;C3                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_03_6
  100;FS            ;C3                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_04_6
  100;FS            ;C3                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_05_6
  100;FS            ;C3                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_06_6
  100;FS            ;C3                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_07_6
  100;FS            ;C3                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_08_6
  100;FS            ;C3                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_09_6
  100;FS            ;C3                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_10_6
  100;FS            ;C3                   ;11                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_11_6
  100;FS            ;C3                   ;12                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C3_12_6
  100;FS            ;C4                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_01_6
  100;FS            ;C4                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_02_6
  100;FS            ;C4                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_03_6
  100;FS            ;C4                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_04_6
  100;FS            ;C4                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_05_6
  100;FS            ;C4                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_06_6
  100;FS            ;C4                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_07_6
  100;FS            ;C4                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_08_6
  100;FS            ;C4                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_09_6
  100;FS            ;C4                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_10_6
  100;FS            ;C4                   ;11                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C4_11_6
  100;FS            ;C5                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_01_6
  100;FS            ;C5                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_02_6
  100;FS            ;C5                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_03_6
  100;FS            ;C5                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_04_6
  100;FS            ;C5                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_05_6
  100;FS            ;C5                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_06_6
  100;FS            ;C5                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_07_6
  100;FS            ;C5                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_08_6
  100;FS            ;C5                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_09_6
  100;FS            ;C5                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C5_10_6
  100;FS            ;C6                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_01_6
  100;FS            ;C6                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_02_6
  100;FS            ;C6                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_03_6
  100;FS            ;C6                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_04_6
  100;FS            ;C6                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_05_6
  100;FS            ;C6                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_06_6
  100;FS            ;C6                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_07_6
  100;FS            ;C6                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_08_6
  100;FS            ;C6                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_09_6
  100;FS            ;C6                   ;10                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C6_10_6
  100;FS            ;C7                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_01_6
  100;FS            ;C7                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_02_6
  100;FS            ;C7                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_03_6
  100;FS            ;C7                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_04_6
  100;FS            ;C7                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_05_6
  100;FS            ;C7                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_06_6
  100;FS            ;C7                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_07_6
  100;FS            ;C7                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_08_6
  100;FS            ;C7                   ;09                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C7_09_6
  100;FS            ;C8                   ;01                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_01_6
  100;FS            ;C8                   ;02                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_02_6
  100;FS            ;C8                   ;03                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_03_6
  100;FS            ;C8                   ;04                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_04_6
  100;FS            ;C8                   ;05                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_05_6
  100;FS            ;C8                   ;06                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_06_6
  100;FS            ;C8                   ;07                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_07_6
  100;FS            ;C8                   ;08                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_C8_08_6
  100;FS            ;N0                   ;00                   ;Z-RES;E;6       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_N0_00_6
  100;FS            ;N0                   ;0E                   ;Z-RES;E;5       ;FL_SAFSYST;FL00000E ;                           ;            ;FS_N0_0E_5
  100;FU            ;P1                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_01_6
  100;FU            ;P1                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_02_6
  100;FU            ;P1                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_03_6
  100;FU            ;P1                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_04_6
  100;FU            ;P1                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_05_6
  100;FU            ;P1                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_06_6
  100;FU            ;P1                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_07_6
  100;FU            ;P1                   ;08                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_08_6
  100;FU            ;P1                   ;09                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P1_09_6
  100;FU            ;P2                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_01_6
  100;FU            ;P2                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_02_6
  100;FU            ;P2                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_03_6
  100;FU            ;P2                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_04_6
  100;FU            ;P2                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_05_6
  100;FU            ;P2                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_06_6
  100;FU            ;P2                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P2_07_6
  100;FU            ;P3                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_01_6
  100;FU            ;P3                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_02_6
  100;FU            ;P3                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_03_6
  100;FU            ;P3                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_04_6
  100;FU            ;P3                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_05_6
  100;FU            ;P3                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_06_6
  100;FU            ;P3                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P3_07_6
  100;FU            ;P4                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_01_6
  100;FU            ;P4                   ;02                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_02_6
  100;FU            ;P4                   ;03                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_03_6
  100;FU            ;P4                   ;04                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_04_6
  100;FU            ;P4                   ;05                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_05_6
  100;FU            ;P4                   ;06                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_06_6
  100;FU            ;P4                   ;07                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P4_07_6
  100;FU            ;P5                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P5_01_6
  100;FU            ;P6                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P6_01_6
  100;FU            ;P7                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P7_01_6
  100;FU            ;P8                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P8_01_6
  100;FU            ;P9                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_P9_01_6
  100;FU            ;PA                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PA_01_6
  100;FU            ;PB                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PB_01_6
  100;FU            ;PC                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PC_01_6
  100;FU            ;PD                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PD_01_6
  100;FU            ;PE                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PE_01_6
  100;FU            ;PF                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PF_01_6
  100;FU            ;PG                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PG_01_6
  100;FU            ;PH                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PH_01_6
  100;FU            ;PI                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PI_01_6
  100;FU            ;PJ                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PJ_01_6
  100;FU            ;PK                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PK_01_6
  100;FU            ;PL                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PL_01_6
  100;FU            ;PM                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PM_01_6
  100;FU            ;PN                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PN_01_6
  100;FU            ;PO                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PO_01_6
  100;FU            ;PP                   ;01                   ;Z-RES;E;6       ;FL_PCSCOMP;FL00000E ;                           ;            ;FU_PP_01_6
  100;GA            ;T1                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T1_TR_6
  100;GA            ;T2                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T2_TR_6
  100;GA            ;T3                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T3_TR_6
  100;GA            ;T4                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T4_TR_6
  100;GA            ;T5                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T5_TR_6
  100;GA            ;T6                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T6_TR_6
  100;GA            ;T7                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T7_TR_6
  100;GA            ;T8                   ;TR                   ;Z-RES;E;6       ;FL_TRACOMP;FL00000E ;                           ;            ;GA_T8_TR_6
  100;GA            ;TR                   ;01                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;GA_TR_01_6
  100;GA            ;TR                   ;02                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;GA_TR_02_6
  100;GA            ;TR                   ;03                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;GA_TR_03_6
  100;GA            ;TR                   ;04                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;GA_TR_04_6
  100;GA            ;TR                   ;05                   ;Z-RES;E;6       ;FL_TRANSF ;FL00000E ;                           ;            ;GA_TR_05_6
  100;GA            ;VC                   ;00                   ;Z-RES;E;5       ;FL_INFRAST;FL00000E ;                           ;            ;GA_VC_00_5
  100;GG            ;00                   ;                     ;Z-RES;E;4       ;FL_SAFSYST;FL00000E ;                           ;            ;GG_00_4
  100;GI            ;C1                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_01_6
  100;GI            ;C1                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_02_6
  100;GI            ;C1                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_03_6
  100;GI            ;C1                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_04_6
  100;GI            ;C1                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_05_6
  100;GI            ;C1                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_06_6
  100;GI            ;C1                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_07_6
  100;GI            ;C1                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_08_6
  100;GI            ;C1                   ;09                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C1_09_6
  100;GI            ;C2                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_01_6
  100;GI            ;C2                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_02_6
  100;GI            ;C2                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_03_6
  100;GI            ;C2                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_04_6
  100;GI            ;C2                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_05_6
  100;GI            ;C2                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_06_6
  100;GI            ;C2                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_07_6
  100;GI            ;C2                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_08_6
  100;GI            ;C2                   ;09                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C2_09_6
  100;GI            ;C3                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_01_6
  100;GI            ;C3                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_02_6
  100;GI            ;C3                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_03_6
  100;GI            ;C3                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_04_6
  100;GI            ;C3                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_05_6
  100;GI            ;C3                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_06_6
  100;GI            ;C3                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_07_6
  100;GI            ;C3                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C3_08_6
  100;GI            ;C4                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_01_6
  100;GI            ;C4                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_02_6
  100;GI            ;C4                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_03_6
  100;GI            ;C4                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_04_6
  100;GI            ;C4                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_05_6
  100;GI            ;C4                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_06_6
  100;GI            ;C4                   ;07                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_07_6
  100;GI            ;C4                   ;08                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C4_08_6
  100;GI            ;C5                   ;01                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_01_6
  100;GI            ;C5                   ;02                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_02_6
  100;GI            ;C5                   ;03                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_03_6
  100;GI            ;C5                   ;04                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_04_6
  100;GI            ;C5                   ;05                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_05_6
  100;GI            ;C5                   ;06                   ;Z-RES;E;6       ;FL_CONTCOM;FL00000E ;                           ;            ;GI_C5_06_6
